transaction_date,symbol,trade_type,number_shares,price,cash_after_trade,headline,pred_impact,impact_score
2015-10-19,JD,0,1,24.4,41428.61999999986,"['Morning Market Losers' ""Benzinga's Top #PreMarket Losers""]",3,0
2015-10-19,MDT,0,1,58.15,41370.469999999856,[],3,0
2015-10-19,AVGO,0,1,9.24,41361.22999999986,"[""SunTrust's Bob Peck Previews JD.com's Earnings: Expecting 'Positive Trends,' Reiterates Buy Rating, $37 Price Target""
 'What Bob Peck Is Watching At JD.com']",3,0
2015-10-19,SLB,0,1,55.27,41305.95999999986,[],3,0
2015-10-20,SLB,0,1,55.67,41250.28999999986,[],3,0
2015-10-20,XLU,0,1,32.39,41217.89999999986,"['JD.com Could Be Worth Buying After Earnings, Says Brean Capital'
 'Morgan Stanley Downgrades JD.com to Equal-weight, Lowers undefined to $35.00'
 ""Benzinga's Top #PreMarket Losers""]",3,0
2015-10-20,AVGO,0,1,9.05,41208.84999999986,[],3,0
2015-10-20,MDT,0,1,57.94,41150.90999999986,"[""Mid-Day Market Update: Wednesday's Top 10 Volume Stocks""
 ""Macy's CEO Says Was Not Approached by JD.com -Retuers""
 ""Watch Macy's, JD.com Shares Here Amid Reuters Headline CEO Lundgren Has Said Co. Was Not Approached by JD.com""]",3,0
2015-10-20,JD,0,1,24.58,41126.329999999856,"['Most Of Wall Street Bullish On Alibaba'
 'Calls Of Note: Wall Street Research Moving The Market On Thursday']",3,0
2015-10-20,GILD,0,1,72.88,41053.44999999986,"['Tiger Global Management Bullish On Tech, Bearish On Traditional Media']",3,0
2015-10-20,KR,0,1,31.08,41022.36999999986,"[""Why Alibaba's Buyback Might Not Mean Guaranteed Gains For Investors""]",3,0
2015-10-21,JD,0,1,23.88,40998.48999999986,"['Morning Market Losers' ""Benzinga's Top #PreMarket Losers""
 'Jim Cramer Shares His Thoughts On JC Penney, JD.Com And Costco'
 ""Tuniu Launches Product Portfolio on JD.com's Leisure Travel Channel""
 'Hearing Chinese Digital Consumer Research Firm Pacific Epoch Reporting Gross Merchandise Value During July Up a Better-Than-Expected 34% YoY']",3,0
2015-10-21,AVGO,0,1,9.3,40989.18999999986,[],3,0
2015-10-21,GILD,0,1,72.43,40916.75999999986,"[""Why China Isn't Killing Alibaba""
 ""JD.com Partners With Australia's Blackmores, Sanger Australia""]",3,0
2015-10-21,SLB,0,1,56.73,40860.02999999985,"[""Why The China Internet ETF Has Endured Alibaba's Tumble""]",3,0
2015-10-21,XLU,0,1,32.69,40827.33999999985,"[""Superstar Analyst Bob Peck Went To China; Here's What We Learned""
 ""SunTrust's Bob Peck Comments Following Meets with Mgmt: '...leading brands like Alibaba, JD will continue to take share' in China""]",3,0
2015-10-21,KR,0,1,31.02,40796.319999999854,"[""Chinese Internet Growth Is Still Ridiculous: Here's How To Buy The Dip""]",3,0
2015-10-21,MDT,0,1,57.97,40738.34999999985,['JD.com Opens Hong Kong Office'],3,0
2015-10-22,MDT,0,1,57.75,40680.59999999985,[],3,0
2015-10-22,AVGO,0,1,9.29,40671.30999999985,"['JD.com Launches Italian Fashion Mall'
 'TAG Heuer, JD.com Announce Exclusive E-Commerce Partnership']",3,0
2015-10-22,XLU,0,1,32.67,40638.639999999854,[],3,0
2015-10-22,GILD,0,1,71.87,40566.76999999985,"[""Summit's Henry Guo Issues Note 'Industry Data Suggests Economy likely to Weigh on JD's Growth'""
 'JD.com Opens First U.S. Office in Santa Clara, CA']",3,1
2015-10-22,SLB,0,1,57.54,40509.22999999985,"[""Benzinga's Top #PreMarket Losers""]",3,0
2015-10-22,JD,0,1,23.86,40485.36999999985,[],3,0
2015-10-22,KR,0,1,31.35,40454.01999999985,"['Double Eleven Shopping Day Is Coming: How Alibaba Wins'
 'JD.com, Tencent Expand Partnership']",3,0
2015-10-23,GILD,0,1,76.42,40377.59999999985,['Lone Pine To Investors: We Had A Tough Third Quarter'],3,0
2015-10-23,AVGO,0,1,9.73,40367.86999999985,"[""Morgan Stanley On Cnova Downgrade: 'Insufficient Visibility On '16 Catalysts'""]",3,0
2015-10-23,JD,0,1,24.71,40343.15999999985,"[""Benzinga's Top Initiations""
 'Goldman Sachs Initiates Coverage on JD.com at Buy, Announces $37.00 PT']",3,0
2015-10-23,SLB,0,1,58.65,40284.50999999985,"['HSBC Starts JD.com At Buy, Sees Buying Opportunity For Investors Right Now'
 ""Benzinga's Top Initiations""
 'HSBC Initiates Coverage on JD.com at Buy, Announces $37.00 PT']",3,0
2015-10-23,XLU,0,1,32.88,40251.62999999985,"[""Brean Earlier Noted Report from China's National Postal Bureau Suggesting Total Logistics Packages Could Reach 760M During 11.11 Campaing""]",3,0
2015-10-23,KR,0,1,31.55,40220.07999999985,"['JD.com Announces Singles Day Orders +130% vs 2014'
 'JD.com Announces JV, Zitra, to Provide B2C Ecommerce Services for International Brands']",3,0
2015-10-23,MDT,0,1,57.5,40162.57999999985,"['Russian Internet Outlook Hiked At This Wall Street Bank: Time To Buy Yandex?'
 ""JD.com Could Have 30% Upside -Barron's""]",3,0
2015-10-26,MDT,0,1,57.66,40104.919999999845,[],3,0
2015-10-26,KR,0,1,31.06,40073.85999999985,"[""Benzinga's Top #PreMarket Losers""]",3,0
2015-10-26,AVGO,0,1,9.78,40064.07999999985,"[""Early Global News: Facebook's LinkedIn Competitor, China's Anti-Dumping Measures, And More""]",3,-1
2015-10-26,XLU,0,1,32.4,40031.67999999985,['Rakuten to Open Flagship Store on JD Worldwide'],3,0
2015-10-26,SLB,0,1,58.81,39972.86999999985,[],3,0
2015-10-26,GILD,0,1,76.56,39896.30999999985,"['Alibaba Upgraded By Vetr Crowd, But 51% Of Users Still Bearish']",3,0
2015-10-26,JD,0,1,24.77,39871.539999999855,"['Fast Money Traders Share Their China Slowdown Picks'
 'Fast Money Picks For December 29']",3,0
2015-10-27,MDT,0,1,57.24,39814.29999999986,[],3,0
2015-10-27,XLU,0,1,32.18,39782.11999999986,"['6 Chinese Internet Stocks Morgan Stanley Is Watching Next Month'
 'Option Alert: JD Jan16 32.0 Calls Sweep: 4486 @ ASK $1.26: 4489 traded vs 4043 OI: $32.35 Ref']",3,0
2015-10-27,AVGO,0,1,9.4,39772.719999999856,['China Is Killing Alibaba And JD.com Shareholders'],3,0
2015-10-27,KR,0,1,30.52,39742.19999999986,"[""The Vetr Crowd's Best Consumer Cyclical Stock Pickers Of Last Month""
 ""Benzinga's Top #PreMarket Gainers""]",3,0
2015-10-27,SLB,0,1,56.86,39685.33999999986,"[""Benzinga's Top #PreMarket Losers""]",3,0
2015-10-27,GILD,0,1,77.08,39608.25999999986,"[""Alibaba, Tencent Among JPMorgan's Top Chinese Internet Picks""
 'JP Morgan Reiterates Top Picks For China Internet Space Are Tencent, Alibaba, JD.com, Ctrip, And Weibo']",3,0
2015-10-27,JD,0,1,25.14,39583.11999999986,"['Earnings Recap For March 1: Dollar Tree, Ross Stores And Medtronic Lead Pack'
 ""10 Stocks Moving In Tuesday's Pre-Market Session""
 'JD.com Sees Q1 2016 Revs RMB$53B-RMB$55B Vs Est RMB$53.13B'
 'JD.com Reports Q4 EPS $(0.07)Vs Est $(0.12)'
 'Earnings Scheduled For March 1, 2016']",3,0
2015-10-28,GILD,0,1,76.81,39506.30999999986,"['Brean Capital Positive On JD.com, Believes Co Is Positioned To Capture Secular Growth In China Ecommerce']",3,0
2015-10-28,JD,0,1,24.95,39481.35999999986,['One Way You Can Prepare For A China Rebound'],3,0
2015-10-28,XLU,0,1,32.1,39449.259999999864,['Option Alert: JD Jun16 37.0 Calls: 1823 @ ASK $0.20: 10k traded vs 24k OI: $25.98 Re'],3,0
2015-10-28,MDT,0,1,57.08,39392.17999999986,['Chinese Internet Stocks Are Rebooting'],3,0
2015-10-28,SLB,0,1,58.66,39333.51999999986,[],3,0
2015-10-28,AVGO,0,1,9.53,39323.98999999986,"['JD.com Launches Home Furnishings Platform'
 ""JD.com Announces JD Daojia and Dada to Merge; JD.com to Receive ~47.4% of New Company's Equity""
 ""JD.Com Announces Its JD Daojia Will Merge With China's Largest Crowd-sourcing Delivery Platform""]",3,0
2015-10-28,KR,0,1,30.46,39293.52999999986,"['JD.com Planning $1.5B Bond Sale -Bloomberg'
 'JD.Com Announces Mixed Shelf'
 'JD.Com Said To Be Exploring A $1.5 Billion Bond Offer']",3,0
2015-10-29,AVGO,0,1,9.24,39284.28999999986,[],3,-1
2015-10-29,JD,0,1,25.17,39259.119999999864,[],3,0
2015-10-29,GILD,0,1,76.23,39182.88999999986,[],3,0
2015-10-29,MDT,0,1,57.57,39125.31999999986,[],3,0
2015-10-29,SLB,0,1,59.32,39065.99999999986,"['Baidu, Tencent and JD.com JOintly Announce Tentative Agreements To Invest $50M In Bitauto Holdings Limited'
 'UPDATE: Tencent, Baidu, and JD.com To Purchase $50M Each Of Newly Issued BitAuto Shares Totaling $150M, Bitauto To Issue $150M Conv. Debt To PAG'
 ""Benzinga's Volume Movers""]",3,0
2015-10-29,KR,0,1,30.9,39035.09999999986,"['Option Alert: JD Jun16 21.5 Calls Sweep: 3015 @ ASK $0.98: 3067 traded vs 0 OI: $21.98 Ref'
 'JD.com Selling Off on Volume to Low of $22.22; Traders Attributing to Talk of Negative Report']",3,0
2015-10-29,XLU,0,1,31.6,39003.49999999986,"['Watch These 7 Huge Put Purchases In Wednesday Trade'
 'Option Alert: JD Jun16 20.0 Puts Sweep: 2759 @ ASK $0.44: 2788 traded vs 2110 OI: Earnings 8/5 $20.02 Ref'
 'Stocks Hitting 52-Week Lows']",3,0
2015-10-30,MDT,0,1,57.82,38945.67999999986,"['Shares of JD.com to Resume Trade at 1 p.m. EDT'
 'JD Shares Resume, Initially Spike Higher, to Session High $22.04'
 ""Wal-Mart, JD Form Alliance That Values Wal-Mart's China Unit At $1.5 Billion""
 'JD.com Rallies Off Wal-Mart Alliance'
 ""Benzinga's M&A Chatter for Monday June 20, 2016""
 ""UPDATE: Wal Mart Says Transaction with JD.com Expected to Increase EPS from Continuing Operations by $0.16-$0.19 in Q2'17""
 'The Market In 5 Minutes: Believeland'
 'Hearing Wal-Mart to Sell Part of Chinese Unit to JD.com in All Stock Deal'
 'Option Alert: JD Fri 7/1 21.5 Calls (Wkly) Sweep: 1122 @ ASK $0.66: 1190 traded vs 64 OI: $21.37 Ref'
 'JD Shares Halted News Pending'
 'UPDATE: JD Will Use New Shares to Wal Mart'
 'UPDATE: Wal-Mart Will Own ~5% of JD.com Shares'
 ""Wal-Mart, JD Deal Values Wal-Mart's China Unit at ~$1.5B""
 '8-K from Wal Mart Confirms Formation of Strategic Alliance with JD.com'
 'UPDATE: Wal Mart 8-K Confirms Co. Received Newly Issued Class A Shares of JD Representing ~5% of Outstanding Shares'
 'UPDATE: Wal-Mart in Talks to Sell Chinese E-Commerce Business to JD.com -DJ'
 ""Goldman Saw Stronger Demand for JD's High Quality Branded Products, Deeper Penetration And 'Solid Development'""
 ""JD.com Shares Up 2.5%; Marbridge Reported 'Rumor: JD.com to Acquire Yihaodian'""]",3,0
2015-10-30,AVGO,0,1,9.23,38936.44999999986,"[""Goldman Sachs Weighs In On JD.com And Wal-Mart's Strategic Alliance""
 'JD.com, Mellanox Join Forces to Drive E-Commerce Artificial Intelligence'
 'Wal-Mart Finds A Big Partner In China']",3,0
2015-10-30,XLU,0,1,31.61,38904.83999999986,['JD.com Spikes to High of $21.52 on Vol'],3,0
2015-10-30,KR,0,1,30.77,38874.06999999986,"[""Wal-Mart Founder's Children Sell ~$309 Million In Wal-Mart Shares""]",3,0
2015-10-30,SLB,0,1,59.25,38814.81999999986,[],3,0
2015-10-30,GILD,0,1,77.17,38737.64999999986,"['T.H. Capital Downgrades JD.com to Hold'
 'Citi Trims JD.com Price Target Heading Into Q2 Earnings Release']",3,0
2015-10-30,JD,0,1,25.0,38712.64999999986,"['Option Alert: JD Fri 8/12 22.5 Puts (Wkly) Sweep: 2010 @ ASK $0.80: 5825 traded vs 120 OI: Earnings tmrrw Before Open $22.43 Ref'
 'Consumer Spending To Drive JD.com To Report Inline Q2 Results'
 'China Internet ETF Lands Morningstar 5-Star Rating'
 'Option Alert: JD Dec16 24.0 Calls Sweep: 1321 @ ASK $1.69: 1333 traded vs 576 OI: Earnings tmrrw Before Open $22.59 Ref']",3,0
2015-11-02,MDT,0,1,58.0,38654.64999999986,"['Watch These 7 Huge Put Purchases In Wednesday Trade'
 'Earnings Scheduled For August 10, 2016'
 'JD.com Q2 EPS $0.04 vs ($0.03) est, Revenue $9.82B vs $9.81B est'
 'JD.com Earlier Said Expecting Q3 Sales RMB59B-RMB61B'
 ""Investors Cheer JD.Com's Q3 Outlook""
 '20 Biggest Mid-Day Gainers For Wednesday'
 'Pre-Market Gainers Aug. 10, 2016: RTK Up 16.73%, VTVT 17.82%, YELP 12.68%, CBMX 9.59%, JD 9.52%, ASPS 5.43%, OXLC 6.80%, RL 6.45%, TOPS 4.51%, ZIOP 6.58%, EDIT 3.31%'
 ""22 Stocks Moving In Wednesday's Pre-Market Session""
 'A Peek Into The Markets: U.S. Stock Futures Edge Higher; Michael Kors Issues Weak Outlook'
 ""Alibaba, Tencent Shares Respond Following JD.com's Q2 Earnings""]",3,0
2015-11-02,JD,0,1,24.95,38629.699999999866,"['A Peek Into The Markets: U.S. Stock Futures Rise Ahead Of Jobless Claims Report'
 ""6 Stocks Moving On Alibaba's Q1 Beat""
 'Alibaba Investors Cheer Following Q1 Beat']",3,0
2015-11-02,XLU,0,1,31.7,38597.99999999987,[],3,0
2015-11-02,SLB,0,1,58.51,38539.48999999987,['The Least Popular Stocks This 13F Season'],3,0
2015-11-02,GILD,0,1,76.64,38462.84999999987,"['13F Recap: Tiger Global Sells Out Of Netflix, Still Riding Amazon']",3,0
2015-11-02,AVGO,0,1,9.44,38453.409999999865,[],3,0
2015-11-02,KR,0,1,30.98,38422.42999999986,"[""A Look At What Asia's Largest Internet Company Owns""]",3,0
2015-11-03,JD,0,1,26.05,38396.37999999986,"[""Growth Investments May Delay JD.Com's Path To Profits""
 'JP Morgan Assumes JD.com at Neutral'
 'United, Morgan Stanley, JD.com, Williams-Sonoma: Fast Money Picks For August 31'
 'JPMorgan Releases A Barrage Of Coverage On Chinese Internet Stocks']",3,0
2015-11-03,XLU,0,1,31.64,38364.73999999986,[],3,0
2015-11-03,KR,0,1,31.11,38333.62999999986,[],3,0
2015-11-03,AVGO,0,1,9.28,38324.34999999986,[],3,0
2015-11-03,GILD,0,1,77.09,38247.259999999864,"['Option Alert: JD Jan17 27.0 Calls Sweep: 4000 @ Above Ask! $2.048: 4000 traded vs 27k OI: $26.96 Ref'
 'JD.com Shares Up ~$2.20 Over Last Few Mins, Stock Now Up ~10% for Session'
 'Option Alert: JD Oct16 28.0 Calls Sweep: 1020 @ ASK $0.90: 2236 traded vs 8444 OI: $27.88 Ref'
 ""Benzinga's Volume Movers""
 ""US-Traded Chinese Internet Stocks Rallying During 'Golden Week'""]",3,0
2015-11-03,SLB,0,1,60.18,38187.07999999986,"['Amended 13G Filing from Wal Mart on JD.com Shows Increased Stake to 10.8%'
 'Watch These 7 Huge Call Purchases In Wednesday Trade']",3,0
2015-11-03,MDT,0,1,59.27,38127.80999999987,"[""18 Stocks Moving In Thursday's Pre-Market Session""
 'JD.com: Wal-Mart Buys, The Street Sells']",3,0
2015-11-04,JD,0,1,27.22,38100.589999999866,[],3,0
2015-11-04,SLB,0,1,61.37,38039.21999999986,['Expect An In-Line Quarter From JD.com'],3,0
2015-11-04,AVGO,0,1,9.35,38029.869999999864,['Option Alert: JD Fri 10/14 27.5 Calls (Wkly) Sweep: 860 @ ASK $0.14: 988 traded vs 665 OI: $26.91 Ref'],3,0
2015-11-04,KR,0,1,31.08,37998.78999999986,"['Hearing Traders Passing Around Negative Article from Tech.Sina.com Highlighting JD.com Has Issued Internal Bulletin Alert Details of Probe Into 10 Cases of Internal Corruption'
 'Option Alert: JD Fri 10/28 27.0 Puts (Wkly) Sweep: 784 @ ASK $1.116: 4264 traded vs 135 OI: Earnings 11/14 Before Market (unconf) $26.20 Ref'
 'Wal-Mart Shares Not Reacting to Report of Internal Probe Investigating Corruption at JD.com'
 'JD.Com Shares React Negatively Following Report Of Internal Memo Detailing Probe Into Corruption']",3,0
2015-11-04,MDT,0,1,59.93,37938.85999999986,['Watch These 4 Huge Put Purchases In Tuesday Trade'],3,0
2015-11-04,GILD,0,1,77.23,37861.62999999986,"[""Chinese Market Expert: 'It Doesn't Get Better Than Right Now'""
 ""How Did Singles' Day Become A Billion-Dollar Event?""]",3,0
2015-11-04,XLU,0,1,31.81,37829.81999999986,['JD.com has Plans for Delivery Drone Fleet by 2017 -Bloomberg'],3,0
2015-11-05,JD,0,1,26.82,37802.99999999986,"['4 Stocks That Plummeted The Past Three Days On Increasing Volume'
 'JD.com Reports Q3 EPS $0.03 vs $(0.06) Est; Revenue $9.1B vs $8.86B Est'
 'Earnings Scheduled For November 15, 2016'
 '15 Biggest Mid-Day Gainers For Tuesday'
 'The Technical Take: JD.com Higher Off Huge Q3 Revenue Beat'
 ""20 Stocks Moving In Tuesday's Pre-Market Session""]",3,0
2015-11-05,MDT,0,1,59.54,37743.45999999986,"['Leveraging An Already Hot ETF Trade'
 '10 Stocks With Three-Day Increasing Volume']",3,0
2015-11-05,AVGO,0,1,9.54,37733.91999999986,[],3,0
2015-11-05,GILD,0,1,76.33,37657.58999999986,[],3,0
2015-11-05,KR,0,1,30.48,37627.109999999855,['Technical Alert: JD.com Sharply Higher On No News'],3,0
2015-11-05,SLB,0,1,60.08,37567.02999999985,['Watch These 7 Huge Put Purchases In Tuesday Trade'],3,0
2015-11-05,XLU,0,1,31.95,37535.079999999856,"['Benzinga Has Learned Of A Network Of Traders Circulating JD Chatter, Watch For Near-Term Volatility, Possible Parabolic Move']",3,0
2015-11-06,SLB,0,1,58.81,37476.26999999986,"[""JD.com's CEO: 'Trump Won't Be A Big Issue'""]",3,0
2015-11-06,GILD,0,1,75.4,37400.86999999986,"['Evercore ISI Group Initiates Coverage On JD.com at Buy, Announces $33.00 Target'
 ""Benzinga's Top Upgrades, Downgrades For December 20, 2016""]",3,0
2015-11-06,AVGO,0,1,9.41,37391.45999999985,[],3,1
2015-11-06,XLU,0,1,31.23,37360.22999999985,[],3,0
2015-11-06,KR,0,1,30.36,37329.86999999985,"['JP Morgan Upgrades JD.com, Inc. to Overweight, Raises Target to $39.00'
 'The Market In 5 Minutes: Earnings Results, Conferences, Trump And More']",3,0
2015-11-06,MDT,0,1,59.49,37270.37999999985,"['Option Alert: JD,com Mar 27.0 Calls: 4091 @ ASK $1.55: 5008 traded vs 8279 OI: Earnings 2/28 Before Open (est) $26.45 Ref'
 'JD.com Shares Dip from Intraday Highs Over Last Few Mins, Still Up 0.7% for Session']",3,0
2015-11-06,JD,0,1,26.31,37244.069999999854,"['Watch These 8 Huge Call Purchases In Wednesday Trade'
 'Bernstein Initiates Coverage On JD.com at Underperform, Announces $21.00 Target'
 'Bernstein Starts Chinese Internet Names: Most Initiated At Underperform']",3,0
2015-11-09,KR,0,1,30.61,37213.45999999985,[],3,0
2015-11-09,JD,0,1,27.12,37186.33999999985,['Watch These 7 Huge Call Purchases In Thursday Trade'],3,0
2015-11-09,GILD,0,1,76.1,37110.23999999985,['Watch These 8 Huge Put Purchases In Thursday Trade'],3,0
2015-11-09,SLB,0,1,59.39,37050.84999999985,"[""Wall Street's M&A Chatter From March 21""]",3,0
2015-11-09,MDT,0,1,59.45,36991.399999999856,[],3,0
2015-11-09,XLU,0,1,30.49,36960.90999999986,['Marbridge Reports Rumor That JD.com Finance Seeking New Funds At RMB$50B Valuation'],3,0
2015-11-09,AVGO,0,1,9.8,36951.109999999855,['Watch These 8 Huge Call Purchases In Tuesday Trade'],3,0
2015-11-10,JD,0,1,25.97,36925.139999999854,[],3,0
2015-11-10,MDT,0,1,59.41,36865.72999999985,"['Benchmark Initiates Coverage On JD.com with Buy Rating, Announces $40.00 Price Target'
 'GNC Shorts Get Squeezed']",3,0
2015-11-10,GILD,0,1,76.17,36789.55999999985,"[""JD's Continued Strength Earns It A Strong Buy From Vetr Crowd""]",3,0
2015-11-10,AVGO,0,1,9.4,36780.15999999985,"[""China's Forgotten E-Commerce Giant Is Looking To Make Its Mark""]",3,-1
2015-11-10,SLB,0,1,58.32,36721.83999999985,[],3,0
2015-11-10,KR,0,1,30.53,36691.30999999985,"[""Benzinga's Top Upgrades, Downgrades For May 9, 2017""
 'Bernstein Upgrades JD.com, Inc. - American Depositary Shares to Market Perform']",3,0
2015-11-10,XLU,0,1,30.73,36660.57999999985,"['Jim Cramer Shares His Thoughts On Kroger, Tellurian, JD.Com And Sturm Ruger']",3,0
2015-11-11,MDT,0,1,59.95,36600.62999999985,[],3,0
2015-11-11,XLU,0,1,31.07,36569.55999999985,[],3,0
2015-11-11,KR,0,1,30.76,36538.79999999985,"['Alibaba Raises Guidance at Investor Day, Shares Soar']",3,0
2015-11-11,JD,0,1,25.81,36512.98999999985,"['JD.com +3.36% Premarket @$39.40; Co Says Transaction Volume of 6.18 Anniversary Sales Event Up 50%+ in First 18 Days vs First 18 Days in 2016'
 ""15 Stocks Moving In Monday's Pre-Market Session""
 '15 Biggest Mid-Day Gainers For Monday']",3,0
2015-11-11,AVGO,0,1,9.18,36503.80999999985,[],3,0
2015-11-11,SLB,0,1,59.13,36444.679999999855,"['Alibaba Starts Showing U.S. Businesses the Road to China'
 'JD.com, Farfetch Announce Strategic Partnership for Bringing Luxury Brands to China']",3,0
2015-11-11,GILD,0,1,76.74,36367.93999999986,"[""Should You Get Rid Of Fred's Now?""]",3,0
2015-11-12,GILD,0,1,75.35,36292.58999999986,"['Is Alibaba A Potent Threat In Smart Speaker Market?'
 ""JD.com Shares Tick Higher As Traders Circulating Report 'Sashimi delivery by drone? China's JD.com dreams big'""]",3,0
2015-11-12,KR,0,1,30.4,36262.18999999986,[],3,0
2015-11-12,XLU,0,1,31.18,36231.00999999986,['Fast Money Traders Share Their Amazon-Proof Picks'],3,0
2015-11-12,MDT,0,1,59.24,36171.76999999986,"[""Benzinga's Option Alert Recap From July 19""
 'JD.com Option Alert: Aug 18 $45 Calls at the Bid: 1443 @ $1.2 vs 866 OI; Ref=$43.35']",3,0
2015-11-12,AVGO,0,1,9.18,36162.58999999986,"['China Unicom Shares Indicated Up 2.2% Following Report Baidu, JD.com Have Joined Others For $12B Investment In Co.']",3,0
2015-11-12,SLB,0,1,57.53,36105.05999999986,"['JD.com Option Alert: Jan 19 $60 Calls at the Ask: 7000 @ $0.72 vs 170 OI; Ref=$45.8688'
 ""Benzinga's Option Alert Recap From July 26""]",3,0
2015-11-12,JD,0,1,25.57,36079.48999999986,"['Watch These 8 Huge Call Purchases In Thursday Trade'
 'Pingtan Marine Enterprise Reports Deal With JD.com To Serve As Sole Supplier Of Fishing Products To Online Customers']",3,1
2015-11-13,AVGO,0,1,9.09,36070.39999999986,"[""Benzinga's Option Alert Recap From August 4""
 'JD.com Option Alert: Aug 18 $50 Calls at the Ask: 1349 @ $0.531 vs 1252 OI; Ref=$46.07']",3,0
